driverId,driver_age,driver_momentum,position_qualifying,q1_millis,reached_q1,q2_millis,reached_q2,q3_millis,reached_q3,constructorId,constructor_momentum,round,circuitId,grid,driver_track_affinity,constructor_track_affinity,constructor_dnf_rate,driver_dnf_rate,circuit_dnf_rate
824,24.960985626283367,17.0,18,79676.0,True,86881.3,False,85838.5,False,206,17.5,10,10,17,17.0,21.0,0.1263157894736842,0.1785714285714285,0.2111111111111111
813,29.363449691991782,16.0,19,80195.0,True,86881.3,False,85838.5,False,208,14.833333333333334,10,10,18,15.0,10.5,0.21875,0.3134328358208955,0.2111111111111111
818,24.23545516769336,12.666666666666666,13,78496.0,True,78285.0,True,85838.5,False,5,14.166666666666666,10,10,13,14.0,13.5,0.2980769230769231,0.2916666666666667,0.2111111111111111
8,34.757015742642025,14.0,12,78534.0,True,78273.0,True,85838.5,False,6,9.833333333333334,10,10,12,4.0,3.5,0.1185897435897435,0.1637931034482758,0.2111111111111111
815,24.47912388774812,9.333333333333334,10,78916.0,True,78161.0,True,78035.0,True,10,8.333333333333334,10,10,10,6.0,14.0,0.2448132780082987,0.2461538461538461,0.2111111111111111
817,25.05133470225873,4.0,5,78117.0,True,77855.0,True,77273.0,True,9,6.833333333333333,10,10,5,13.0,9.125,0.2051282051282051,0.1694915254237288,0.2111111111111111
20,27.04722792607803,9.666666666666666,6,78194.0,True,77646.0,True,77577.0,True,9,6.833333333333333,10,10,6,5.333333333333333,9.125,0.2051282051282051,0.1860465116279069,0.2111111111111111
4,32.97467488021903,5.666666666666667,7,78389.0,True,77866.0,True,77649.0,True,6,9.833333333333334,10,10,7,4.5,3.5,0.1185897435897435,0.0961538461538461,0.2111111111111111
817,25.07049965776865,5.666666666666667,4,85495.0,True,83676.0,True,83391.0,True,9,7.833333333333333,11,11,4,15.333333333333334,7.125,0.2038216560509554,0.1666666666666666,0.2134831460674157
20,27.066392881587955,10.0,2,85662.0,True,83606.0,True,83201.0,True,9,7.833333333333333,11,11,2,9.285714285714286,7.125,0.2038216560509554,0.1846153846153846,0.2134831460674157
1,29.54962354551677,2.0,21,97507.3,False,96160.9,False,93252.5,False,131,4.333333333333333,11,11,22,4.714285714285714,14.75,0.1734104046242774,0.158273381294964,0.2134831460674157
822,24.91170431211499,2.333333333333333,3,85690.0,True,83776.0,True,83354.0,True,3,9.0,11,11,3,20.0,12.0625,0.242811501597444,0.1034482758620689,0.2134831460674157
3,29.08145106091718,6.666666666666667,1,85227.0,True,83310.0,True,82715.0,True,131,4.333333333333333,11,11,1,12.75,14.75,0.1734104046242774,0.1783439490445859,0.2134831460674157
818,24.254620123203285,14.333333333333334,8,84941.0,True,84637.0,True,84720.0,True,5,15.666666666666666,11,11,8,14.0,15.0625,0.2993630573248407,0.2857142857142857,0.2134831460674157
821,22.976043805612598,17.666666666666668,14,85709.0,True,85260.0,True,93252.5,False,15,16.333333333333332,11,11,13,21.0,13.25,0.2965116279069767,0.2758620689655172,0.2134831460674157
8,34.776180698151954,14.333333333333334,17,86792.0,True,96160.9,False,93252.5,False,6,9.833333333333334,11,11,16,4.333333333333333,7.125,0.1178343949044586,0.1623931623931624,0.2134831460674157
825,21.806981519507183,7.666666666666667,10,86578.0,True,84585.0,True,93252.5,False,1,7.666666666666667,11,11,21,7.666666666666667,5.625,0.1751592356687898,0.1,0.2134831460674157
16,31.540041067761805,15.0,12,86027.0,True,85136.0,True,93252.5,False,15,16.333333333333332,11,11,11,19.0,13.25,0.2965116279069767,0.3361344537815126,0.2134831460674157
18,34.51882272416153,7.666666666666667,7,86612.0,True,84502.0,True,84294.0,True,1,7.666666666666667,11,11,7,7.875,5.625,0.1751592356687898,0.1656050955414012,0.2134831460674157
13,33.2539356605065,15.666666666666666,6,86592.0,True,84030.0,True,84223.0,True,3,9.0,11,11,6,10.5,12.0625,0.242811501597444,0.14,0.2134831460674157
4,32.99383983572896,5.333333333333333,5,86087.0,True,84249.0,True,83909.0,True,6,9.833333333333334,11,11,5,6.875,7.125,0.1178343949044586,0.0955414012738853,0.2134831460674157
820,23.266255989048595,16.666666666666668,19,87819.0,True,96160.9,False,93252.5,False,206,15.666666666666666,11,11,18,17.0,18.5,0.1237113402061855,0.0344827586206896,0.2134831460674157
813,29.38261464750171,13.666666666666666,22,97507.3,False,96160.9,False,93252.5,False,208,14.666666666666666,11,11,20,13.0,3.25,0.2244897959183673,0.3088235294117647,0.2134831460674157
824,24.980150581793293,14.666666666666666,16,86728.0,True,87419.0,True,93252.5,False,206,15.666666666666666,11,11,15,16.0,18.5,0.1237113402061855,0.1724137931034483,0.2134831460674157
828,23.89869952087611,18.33333333333333,20,88643.0,True,96160.9,False,93252.5,False,207,17.0,11,11,19,18.33333333333333,16.25,0.1938775510204081,0.4,0.2134831460674157
826,20.251882272416157,17.0,11,85361.0,True,84706.0,True,93252.5,False,5,15.666666666666666,11,11,10,17.0,15.0625,0.2993630573248407,0.4,0.2134831460674157
154,28.27652292950034,15.666666666666666,15,86136.0,True,85337.0,True,93252.5,False,208,14.666666666666666,11,11,14,4.5,3.25,0.2244897959183673,0.3272727272727272,0.2134831460674157
815,24.49828884325804,9.0,13,85910.0,True,85211.0,True,93252.5,False,10,8.5,11,11,12,12.666666666666666,15.583333333333334,0.242798353909465,0.2424242424242424,0.2134831460674157
807,26.937713894592743,8.0,9,86149.0,True,84647.0,True,84775.0,True,10,8.5,11,11,9,9.333333333333334,15.583333333333334,0.242798353909465,0.1343283582089552,0.2134831460674157
155,27.86858316221766,15.666666666666666,18,87139.0,True,96160.9,False,93252.5,False,207,17.0,11,11,17,12.666666666666666,16.25,0.1938775510204081,0.2753623188405797,0.2134831460674157
825,21.883641341546884,9.333333333333334,7,131081.0,True,128901.0,True,128679.0,True,1,8.333333333333334,12,13,7,9.333333333333334,9.571428571428571,0.1740506329113924,0.0909090909090909,0.2129032258064516
807,27.014373716632445,11.666666666666666,18,131267.0,True,145717.0,False,142753.6,False,10,12.5,12,13,18,10.333333333333334,9.916666666666666,0.2489795918367346,0.1470588235294117,0.2129032258064516
821,23.05270362765229,17.0,20,133414.0,True,145717.0,False,142753.6,False,15,15.666666666666666,12,13,20,14.0,14.0,0.2988505747126437,0.3,0.2129032258064516
815,24.57494866529774,13.333333333333334,13,130666.0,True,130084.0,True,142753.6,False,10,12.5,12,13,13,17.333333333333332,9.916666666666666,0.2489795918367346,0.2537313432835821,0.2129032258064516
818,24.331279945242983,10.666666666666666,12,129811.0,True,129805.0,True,142753.6,False,5,12.5,12,13,12,10.0,13.428571428571429,0.2974683544303797,0.28,0.2129032258064516
